news_source,allsides_url,url,bias_rating
The Times-Picayune,https://www.allsides.com/node/18193,http://www.nola.com/#/0,2690
The Times-Tribune,https://www.allsides.com/node/18663,www.thetimestribune.com/,2690
The Town Talk,https://www.allsides.com/node/18176,http://www.thetowntalk.com/,2690
The Trimble Banner,https://www.allsides.com/node/18664,www.mytrimblebanner.com/,2690
The Union Recorder,https://www.allsides.com/node/18436,http://www.unionrecorder.com/,2690
The Union Recorder,https://www.allsides.com/node/18834,http://www.unionrecorder.com/,2690
The Valdosta Daily Times,https://www.allsides.com/node/18437,http://www.valdostadailytimes.com/,2690
The Valdosta Daily Times,https://www.allsides.com/node/18835,http://www.valdostadailytimes.com/,2690
The Valley News,https://www.allsides.com/node/18504,http://www.vnews.com/,2690
The Verge,https://www.allsides.com/node/74127,http://www.theverge.com/politics,72
The Village Square,https://www.allsides.com/node/78047,http://villagesquare.us/,2707
The Wake Forest Weekly,https://www.allsides.com/node/18264,http://www.wakeweekly.com/,2690
The Watauga Democrat,https://www.allsides.com/node/18265,http://www2.wataugademocrat.com/home,2690
The Watch,https://www.allsides.com/node/18432,http://www.thewatchmedia.com/,2690
The Waycross Journal Herald,https://www.allsides.com/node/18836,http://www.wjhnews.com/,2690
The Week - News,https://www.allsides.com/node/16106,http://theweek.com/,73
The Week - Opinion,https://www.allsides.com/node/98985,https://theweek.com/section/opinion,72
The Weekly Standard,https://www.allsides.com/node/3173,http://www.weeklystandard.com/,75
The Western Journal,https://www.allsides.com/node/71758,http://www.westernjournalism.com/,75
The Wilkes Journal-Patriot,https://www.allsides.com/node/18267,http://www.journalpatriot.com/,2690
The Wilson Times,https://www.allsides.com/node/18268,http://www.wilsontimes.com/,2690
The Winston-Salem Journal,https://www.allsides.com/node/18269,http://www.journalnow.com/,2690
The Wireless Farmer,https://www.allsides.com/node/18438,http://thewiregrassfarmer.com/,2690
The Yadkin Ripple,https://www.allsides.com/node/18270,http://www.yadkinripple.com/,2690
TheBlaze.com,https://www.allsides.com/node/5499,http://www.theblaze.com/,75
Thibodaux Daily Comet,https://www.allsides.com/node/18199,http://www.dailycomet.com/,2690
ThinkProgress,https://www.allsides.com/node/12914,http://thinkprogress.org/,71
Thom Tillis,https://www.allsides.com/node/20675,http://thomtillis.com/,75
Thomas Frey,https://www.allsides.com/node/33295,http://www.futuristspeaker.com/,2690
Thomasville Times-Enterprise,https://www.allsides.com/node/18434,http://www.timesenterprise.com/,2690
Thomasville Times-Enterprise,https://www.allsides.com/node/18832,http://www.timesenterprise.com/,2690
Three Rivers Commercial News,https://www.allsides.com/node/19165,http://www.threeriversnews.com/,2690
Tifton Gazette,https://www.allsides.com/node/18435,http://www.tiftongazette.com/,2690
Tim Pool,https://www.allsides.com/node/93623,,73
Tim Pool,https://www.allsides.com/node/93623,http://youtube.com/timcast,73
Time Magazine,https://www.allsides.com/node/866,http://www.time.com/time/,72
Times West-Virginian,https://www.allsides.com/node/18760,http://www.timeswv.com/,2690
Times-Herald,https://www.allsides.com/node/18691,http://thnews.com/,2690
Tom Cotton,https://www.allsides.com/node/20512,http://www.tomcotton.com/,75
Tom Nichols,https://www.allsides.com/node/96419,https://www.usatoday.com/story/opinion/2019/10/12/ousting-trump-2020-job-one-democrats-forgot-at-lgbtq-forum-column/3947332002/,74
Tom Nichols,https://www.allsides.com/node/96419,https://www.nytimes.com/2016/07/18/magazine/never-trump-confidential.html,74
Toronto Star,https://www.allsides.com/node/28752,http://www.thestar.com/,2690
Townhall,https://www.allsides.com/node/871,http://townhall.com/,75
Traverse City Business News,https://www.allsides.com/node/19167,http://www.tcbusinessnews.com/,2690
Traverse City Record-Eagle,https://www.allsides.com/node/19168,http://www.record-eagle.com/,2690
Tri-City Times,https://www.allsides.com/node/19124,http://www.tricitytimes-online.com/,2690
Troy-Somerset Gazette,https://www.allsides.com/node/19169,http://www.troy-somersetgazette.com/,2690
Truth or Fiction ,https://www.allsides.com/node/32223,https://www.truthorfiction.com/,73
Truthdig,https://www.allsides.com/node/93911,https://www.truthdig.com/?fbclid=IwAR0Gx3RySjA5Ma5f08q6jOxIjUA_kVp0pkKmkPEadHUN5zFBmJPPpOFWAAE,71
TruthOut,https://www.allsides.com/node/2935,http://www.truth-out.org/,72
Tucson Weekly,https://www.allsides.com/node/29152,http://www.tucsonweekly.com/,2690
Tuscola County Advertister,https://www.allsides.com/node/19046,http://www.tuscolatoday.com/,2690
Tyron Daily Bulletin,https://www.allsides.com/node/18263,http://www.tryondailybulletin.com/,2690
U.S. News & World Report,https://www.allsides.com/node/867,http://www.usnews.com/,72
UB Reporter,https://www.allsides.com/node/69794,http://www.buffalo.edu/ubreporter.html,2690
United States Courts,https://www.allsides.com/node/30490,http://www.uscourts.gov/,73
University of Delaware Review,https://www.allsides.com/node/72183,http://udreview.com/,2690
University of Wyoming,https://www.allsides.com/node/26885,http://www.uwyo.edu/,2690
Univision,https://www.allsides.com/node/32455,http://www.univision.com/,72
Upworthy,https://www.allsides.com/node/19754,http://upworthy.com,71
USA TODAY,https://www.allsides.com/node/868,http://www.usatoday.com/,73
USAPP,https://www.allsides.com/node/31554,http://blogs.lse.ac.uk/usappblog/,2690
Vail Daily,https://www.allsides.com/node/18348,http://www.vaildaily.com/News/EagleValley,2690
Vail Daily,https://www.allsides.com/node/18429,http://www.vaildaily.com/,2690
Valley News,https://www.allsides.com/node/18756,http://www.vnews.com/,2690
Value Walk,https://www.allsides.com/node/29154,http://www.valuewalk.com/,2690
Vanity Fair,https://www.allsides.com/node/29721,http://www.vanityfair.com/,72
Vinton Cedar Valley Daily News,https://www.allsides.com/node/18505,http://www.communitynewspapergroup.com/vinton_newspapers/,2690
Virginia Mercury,https://www.allsides.com/node/99661,https://www.virginiamercury.com/,73
Voice of America,https://www.allsides.com/node/76933,http://voanews.com,2690
Volante,https://www.allsides.com/node/68760,http://volanteonline.com/,73
Vote Smart,https://www.allsides.com/node/2960,http://www.votesmart.org,73
Vox,https://www.allsides.com/node/17556,http://www.vox.com,71
VT Digger,https://www.allsides.com/node/73654,http://vtdigger.org/,72
Wake Up to Politics,https://www.allsides.com/node/89927,http://www.wakeuptopolitics.com,73
Wall Street Journal - Editorial,https://www.allsides.com/node/2145,http://online.wsj.com/public/page/news-opinion-commentary.html,74
Wall Street Journal - News,https://www.allsides.com/node/89,http://online.wsj.com/,73
Washington Daily News,https://www.allsides.com/node/18266,http://www.thewashingtondailynews.com/,2690
Washington Evening Journal,https://www.allsides.com/node/18506,http://washington-ia.villagesoup.com/index.seam,2690
Washington Examiner,https://www.allsides.com/node/2555,http://washingtonexaminer.com/,74
Washington Free Beacon,https://www.allsides.com/node/19565,http://freebeacon.com/,75
Washington Monthly,https://www.allsides.com/node/71418,http://washingtonmonthly.com/,72
Washington Post,https://www.allsides.com/node/91,https://www.washingtonpost.com/,72
Washington Times,https://www.allsides.com/node/90,http://www.washingtontimes.com/,74
Waterloo Cedar Falls Courier,https://www.allsides.com/node/18508,http://wcfcourier.com/,2690
Wausau Daily Herald,https://www.allsides.com/node/32004,http://www.wausaudailyherald.com/,2690
Wayland News,https://www.allsides.com/node/19172,http://www.mlive.com/wayland/,2690
Wayne State University South End,https://www.allsides.com/node/19090,http://www.thesouthend.wayne.edu/,2690
WBFO,https://www.allsides.com/node/71546,http://news.wbfo.org/,2690
Webster Journal,https://www.allsides.com/node/18509,http://www.freemanjournal.net/,2690
Western Herald,https://www.allsides.com/node/18923,http://www.westernherald.com/,2690
Westland Observer,https://www.allsides.com/node/19174,http://www.hometownlife.com/section/NEWS24,2690
Westside Pioneer,https://www.allsides.com/node/18428,http://www.westsidepioneer.com/,2690
Wet Mountain Tribune,https://www.allsides.com/node/18426,http://www.wetmountaintribune.com/,2690
WFAE,https://www.allsides.com/node/25320,http://wfae.org/,73
WGBH,https://www.allsides.com/node/71572,http://news.wgbh.org/,73
White Lake Beacon,https://www.allsides.com/node/19175,http://www.shorelinemedia.net/white_lake_beacon/,2690
Whitehouse.gov,https://www.allsides.com/node/2735,http://www.whitehouse.gov/,74
Wikipedia,https://www.allsides.com/node/2236,https://www.wikipedia.org/,73
Windsor Now!,https://www.allsides.com/node/18408,http://www.mywindsornow.com/,2690
Wired,https://www.allsides.com/node/6714,https://www.wired.com/,73
Wisconsin Gazette,https://www.allsides.com/node/72033,http://wisconsingazette.com/,72
WND.com,https://www.allsides.com/node/870,http://www.wnd.com/,75
World Bank,https://www.allsides.com/node/70669,www.worldbank.org/,2690
World Health Organization,https://www.allsides.com/node/101552,https://www.who.int/,2690
Yahoo! News,https://www.allsides.com/node/29469,https://www.yahoo.com/,72
Yahoo! The 360,https://www.allsides.com/node/95917,https://news.yahoo.com/tagged/360/,2707
Yellow Scene Magazine,https://www.allsides.com/node/18425,http://yellowscene.com/,2690
Yes! Magazine,https://www.allsides.com/node/2939,http://www.yesmagazine.org/,71
YouTube,https://www.allsides.com/node/22769,http://www.youtube.com,2690
Ypslianti Courier,https://www.allsides.com/node/19177,http://www.heritage.com/ypsilanti_courier/,2690
Zionist Organization of America,https://www.allsides.com/node/73829,www.zoa.org,2690
